q	r	state	on	time
131	-102	1	1	139
131	-101	B	1	140
131	-100	0	1	141
131	-99	1	1	142
131	-98	C	0	
131	-97	1	1	228
131	-96	B	1	229
131	-95	0	1	230
131	-94	1	1	231
131	-93	C	0	
131	-92	1	1	218
131	-91	G	0	
131	-90	G	0	
131	-89	0	1	212
131	-88	B	1	213
131	-87	0	1	214
131	-86	1	1	215
131	-85	B	1	216
131	-84	0	1	217
131	-83	1	1	218
131	-82	0	1	219
131	-81	1	1	220
131	-80	B	1	221
131	-79	0	1	222
131	-78	1	1	223
131	-77	C	0	
131	-76	0	1	212
131	-75	B	1	213
131	-74	0	1	214
131	-73	1	1	215
131	-72	B	1	216
131	-71	0	1	217
131	-70	1	1	218
131	-69	0	1	219
131	-68	1	1	220
131	-67	B	1	221
131	-66	0	1	222
131	-65	1	1	223
131	-64	C	0	
131	-63	1	1	152
131	-62	B	1	153
131	-61	0	1	154
131	-60	1	1	155
131	-59	C	0	
131	-58	1	1	152
131	-57	G	0	
131	-56	G	0	
131	-55	1	1	152
131	-54	B	1	153
131	-53	0	1	154
131	-52	1	1	155
131	-51	C	0	
131	-50	1	1	147
131	-49	G	0	
131	-48	G	0	
131	-47	0	1	141
131	-46	B	1	142
131	-45	0	1	143
131	-44	1	1	144
131	-43	C	0	
131	-42	1	1	131
131	-41	B	1	132
131	-40	0	1	133
131	-39	1	1	134
131	-38	B	1	135
131	-37	0	1	136
131	-36	1	1	137
131	-35	0	1	138
131	-34	1	1	139
131	-33	B	1	140
131	-32	0	1	141
131	-31	1	1	142
131	-30	C	0	
131	-29	1	1	152
131	-28	B	1	153
131	-27	0	1	154
131	-26	1	1	155
131	-25	C	0	
131	-24	1	1	152
131	-23	G	0	
131	-22	G	0	
131	-21	1	1	152
131	-20	B	1	153
131	-19	0	1	154
131	-18	1	1	155
131	-17	C	0	
131	-16	1	1	147
131	-15	G	0	
131	-14	G	0	
131	-13	0	1	141
131	-12	B	1	142
131	-11	0	1	143
131	-10	1	1	144
131	-9	C	0	
131	-8	1	1	131
131	-7	B	1	132
131	-6	0	1	133
131	-5	1	1	134
131	-4	C	0	
131	-3	1	1	131
131	-2	G	0	
131	-1	G	0	
131	0	1	1	131
131	1	B	1	132
131	2	0	1	133
131	3	1	1	134
131	4	B	1	135
131	5	0	1	136
131	6	1	1	137
131	7	0	1	138
131	8	1	1	139
131	9	B	1	140
131	10	0	1	141
131	11	1	1	142
131	12	C	0	
131	13	0	1	157
131	14	B	1	158
131	15	0	1	159
131	16	1	1	160
131	17	B	1	161
131	18	0	1	162
131	19	1	1	163
131	20	0	1	164
131	21	1	1	165
131	22	B	1	166
131	23	0	1	167
131	24	1	1	168
131	25	C	0	
131	26	1	1	199
131	27	B	1	200
131	28	0	1	201
131	29	1	1	202
131	30	C	0	
131	31	1	1	199
131	32	G	0	
131	33	G	0	
131	34	1	1	199
131	35	B	1	200
131	36	0	1	201
131	37	1	1	202
131	38	B	1	203
131	39	0	1	204
131	40	1	1	205
131	41	0	1	206
131	42	1	1	207
131	43	B	1	208
131	44	0	1	209
131	45	1	1	210
131	46	C	0	
131	47	1	1	228
131	48	B	1	229
131	49	0	1	230
131	50	1	1	231
131	51	C	0	
131	52	1	1	218
131	53	G	0	
131	54	G	0	
131	55	0	1	212
131	56	B	1	213
131	57	0	1	214
131	58	1	1	215
131	59	B	1	216
131	60	0	1	217
131	61	1	1	218
131	62	0	1	219
131	63	1	1	220
131	64	B	1	221
131	65	0	1	222
131	66	1	1	223
131	67	C	0	
131	68	0	1	212
131	69	B	1	213
131	70	0	1	214
131	71	1	1	215
131	72	B	1	216
131	73	0	1	217
131	74	1	1	218
131	75	0	1	219
131	76	1	1	220
131	77	B	1	221
131	78	0	1	222
131	79	1	1	223
131	80	C	0	
132	-154	G	0	
132	-153	B	1	153
132	-152	B	1	153
132	-151	G	0	
132	-150	G	0	
132	-148	C	0	
132	-147	G	0	
132	-144	B	1	153
132	-143	G	0	
132	-142	G	0	
132	-141	C	0	
132	-140	C	0	
132	-139	G	0	
132	-138	G	0	
132	-137	C	0	
132	-136	B	1	140
132	-135	G	0	
132	-134	G	0	
132	-133	G	0	
132	-132	B	1	132
132	-131	B	1	132
132	-130	G	0	
132	-129	G	0	
132	-128	G	0	
132	-127	B	1	137
132	-126	B	1	137
132	-125	G	0	
132	-124	G	0	
132	-123	C	0	
132	-122	G	0	
132	-121	G	0	
132	-120	G	0	
132	-119	B	1	132
132	-118	B	1	132
132	-117	G	0	
132	-116	G	0	
132	-115	C	0	
132	-114	C	0	
132	-113	G	0	
132	-112	G	0	
132	-111	C	0	
132	-110	B	1	132
132	-109	G	0	
132	-108	G	0	
132	-107	G	0	
132	-106	B	1	137
132	-105	B	1	137
132	-104	G	0	
132	-103	G	0	
132	-102	C	0	
132	-101	G	0	
132	-100	G	0	
132	-99	G	0	
132	-98	B	1	229
132	-97	B	1	229
132	-96	G	0	
132	-95	G	0	
132	-94	C	0	
132	-93	C	0	
132	-92	G	0	
132	-91	G	0	
132	-90	C	0	
132	-89	B	1	211
132	-88	G	0	
132	-87	G	0	
132	-86	G	0	
132	-85	B	1	218
132	-84	B	1	218
132	-83	G	0	
132	-82	G	0	
132	-81	C	0	
132	-80	G	0	
132	-79	G	0	
132	-78	G	0	
132	-77	B	1	211
132	-76	B	1	213
132	-75	G	0	
132	-74	G	0	
132	-73	G	0	
132	-72	B	1	218
132	-71	B	1	218
132	-70	G	0	
132	-69	G	0	
132	-68	C	0	
132	-67	G	0	
132	-66	G	0	
132	-65	G	0	
132	-64	B	1	153
132	-63	B	1	153
132	-62	G	0	
132	-61	G	0	
132	-60	C	0	
132	-59	C	0	
132	-58	G	0	
132	-57	G	0	
132	-56	C	0	
132	-55	B	1	153
132	-54	G	0	
132	-53	G	0	
132	-52	C	0	
132	-51	C	0	
132	-50	G	0	
132	-49	G	0	
132	-48	C	0	
132	-47	B	1	140
132	-46	G	0	
132	-45	G	0	
132	-44	G	0	
132	-43	B	1	132
132	-42	B	1	132
132	-41	G	0	
132	-40	G	0	
132	-39	G	0	
132	-38	B	1	137
132	-37	B	1	137
132	-36	G	0	
132	-35	G	0	
132	-34	C	0	
132	-33	G	0	
132	-32	G	0	
132	-31	G	0	
132	-30	B	1	153
132	-29	B	1	153
132	-28	G	0	
132	-27	G	0	
132	-26	C	0	
132	-25	C	0	
132	-24	G	0	
132	-23	G	0	
132	-22	C	0	
132	-21	B	1	153
132	-20	G	0	
132	-19	G	0	
132	-18	C	0	
132	-17	C	0	
132	-16	G	0	
132	-15	G	0	
132	-14	C	0	
132	-13	B	1	140
132	-12	G	0	
132	-11	G	0	
132	-10	G	0	
132	-9	B	1	132
132	-8	B	1	132
132	-7	G	0	
132	-6	G	0	
132	-5	C	0	
132	-4	C	0	
132	-3	G	0	
132	-2	G	0	
132	-1	C	0	
132	0	B	1	132
132	1	G	0	
132	2	G	0	
132	3	G	0	
132	4	B	1	137
132	5	B	1	137
132	6	G	0	
132	7	G	0	
132	8	C	0	
132	9	G	0	
132	10	G	0	
132	11	G	0	
132	12	B	1	156
132	13	B	1	158
132	14	G	0	
132	15	G	0	
132	16	G	0	
132	17	B	1	163
132	18	B	1	163
132	19	G	0	
132	20	G	0	
132	21	C	0	
132	22	G	0	
132	23	G	0	
132	24	G	0	
132	25	B	1	200
132	26	B	1	200
132	27	G	0	
132	28	G	0	
132	29	C	0	
132	30	C	0	
132	31	G	0	
132	32	G	0	
132	33	C	0	
132	34	B	1	200
132	35	G	0	
132	36	G	0	
132	37	G	0	
132	38	B	1	205
132	39	B	1	205
132	40	G	0	
132	41	G	0	
132	42	C	0	
132	43	G	0	
132	44	G	0	
132	45	G	0	
132	46	B	1	229
132	47	B	1	229
132	48	G	0	
132	49	G	0	
132	50	C	0	
132	51	C	0	
132	52	G	0	
132	53	G	0	
132	54	C	0	
132	55	B	1	211
132	56	G	0	
132	57	G	0	
132	58	G	0	
132	59	B	1	218
132	60	B	1	218
132	61	G	0	
132	62	G	0	
132	63	C	0	
132	64	G	0	
132	65	G	0	
132	66	G	0	
132	67	B	1	211
132	68	B	1	213
132	69	G	0	
132	70	G	0	
132	71	G	0	
132	72	B	1	218
132	73	B	1	218
132	74	G	0	
132	75	G	0	
132	76	C	0	
132	77	G	0	
132	78	G	0	
132	84	C	0	
132	87	G	0	
132	88	C	0	
133	-155	G	0	
133	-154	0	1	154
133	-153	G	0	
133	-152	0	1	154
133	-151	G	0	
133	-145	G	0	
133	-144	0	1	154
133	-143	G	0	
133	-142	G	0	
133	-141	1	1	144
133	-140	G	0	
133	-139	G	0	
133	-138	1	1	144
133	-137	G	0	
133	-136	1	1	139
133	-135	G	0	
133	-134	G	0	
133	-133	0	1	133
133	-132	G	0	
133	-131	0	1	133
133	-130	G	0	
133	-129	G	0	
133	-128	0	1	138
133	-127	G	0	
133	-126	0	1	138
133	-125	G	0	
133	-124	G	0	
133	-123	1	1	176
133	-122	G	0	
133	-121	G	0	
133	-120	0	1	133
133	-119	G	0	
133	-118	0	1	133
133	-117	G	0	
133	-116	G	0	
133	-115	1	1	176
133	-114	G	0	
133	-113	G	0	
133	-112	1	1	176
133	-111	G	0	
133	-110	0	1	133
133	-109	G	0	
133	-108	G	0	
133	-107	0	1	138
133	-106	G	0	
133	-105	0	1	138
133	-104	G	0	
133	-103	G	0	
133	-102	1	1	197
133	-101	G	0	
133	-100	G	0	
133	-99	0	1	230
133	-98	G	0	
133	-97	0	1	230
133	-96	G	0	
133	-95	G	0	
133	-94	1	1	197
133	-93	G	0	
133	-92	G	0	
133	-91	1	1	197
133	-90	G	0	
133	-89	1	1	210
133	-88	G	0	
133	-87	G	0	
133	-86	0	1	219
133	-85	G	0	
133	-84	0	1	219
133	-83	G	0	
133	-82	G	0	
133	-81	1	1	210
133	-80	G	0	
133	-79	G	0	
133	-78	1	1	210
133	-77	G	0	
133	-76	0	1	214
133	-75	G	0	
133	-74	G	0	
133	-73	0	1	219
133	-72	G	0	
133	-71	0	1	219
133	-70	G	0	
133	-69	G	0	
133	-68	1	1	231
133	-67	G	0	
133	-66	G	0	
133	-65	0	1	154
133	-64	G	0	
133	-63	0	1	154
133	-62	G	0	
133	-61	G	0	
133	-60	1	1	231
133	-59	G	0	
133	-58	G	0	
133	-57	1	1	231
133	-56	G	0	
133	-55	0	1	154
133	-54	G	0	
133	-53	G	0	
133	-52	1	1	144
133	-51	G	0	
133	-50	G	0	
133	-49	1	1	144
133	-48	G	0	
133	-47	1	1	139
133	-46	G	0	
133	-45	G	0	
133	-44	0	1	133
133	-43	G	0	
133	-42	0	1	133
133	-41	G	0	
133	-40	G	0	
133	-39	0	1	138
133	-38	G	0	
133	-37	0	1	138
133	-36	G	0	
133	-35	G	0	
133	-34	1	1	176
133	-33	G	0	
133	-32	G	0	
133	-31	0	1	154
133	-30	G	0	
133	-29	0	1	154
133	-28	G	0	
133	-27	G	0	
133	-26	1	1	176
133	-25	G	0	
133	-24	G	0	
133	-23	1	1	176
133	-22	G	0	
133	-21	0	1	154
133	-20	G	0	
133	-19	G	0	
133	-18	1	1	144
133	-17	G	0	
133	-16	G	0	
133	-15	1	1	144
133	-14	G	0	
133	-13	1	1	139
133	-12	G	0	
133	-11	G	0	
133	-10	0	1	133
133	-9	G	0	
133	-8	0	1	133
133	-7	G	0	
133	-6	G	0	
133	-5	1	1	144
133	-4	G	0	
133	-3	G	0	
133	-2	1	1	144
133	-1	G	0	
133	0	0	1	133
133	1	G	0	
133	2	G	0	
133	3	0	1	138
133	4	G	0	
133	5	0	1	138
133	6	G	0	
133	7	G	0	
133	8	1	1	155
133	9	G	0	
133	10	G	0	
133	11	1	1	155
133	12	G	0	
133	13	0	1	159
133	14	G	0	
133	15	G	0	
133	16	0	1	164
133	17	G	0	
133	18	0	1	164
133	19	G	0	
133	20	G	0	
133	21	1	1	176
133	22	G	0	
133	23	G	0	
133	24	0	1	201
133	25	G	0	
133	26	0	1	201
133	27	G	0	
133	28	G	0	
133	29	1	1	176
133	30	G	0	
133	31	G	0	
133	32	1	1	176
133	33	G	0	
133	34	0	1	201
133	35	G	0	
133	36	G	0	
133	37	0	1	206
133	38	G	0	
133	39	0	1	206
133	40	G	0	
133	41	G	0	
133	42	1	1	197
133	43	G	0	
133	44	G	0	
133	45	0	1	230
133	46	G	0	
133	47	0	1	230
133	48	G	0	
133	49	G	0	
133	50	1	1	197
133	51	G	0	
133	52	G	0	
133	53	1	1	197
133	54	G	0	
133	55	1	1	210
133	56	G	0	
133	57	G	0	
133	58	0	1	219
133	59	G	0	
133	60	0	1	219
133	61	G	0	
133	62	G	0	
133	63	1	1	210
133	64	G	0	
133	65	G	0	
133	66	1	1	210
133	67	G	0	
133	68	0	1	214
133	69	G	0	
133	70	G	0	
133	71	0	1	219
133	72	G	0	
133	73	0	1	219
133	74	G	0	
133	75	G	0	
133	76	1	1	231
133	77	G	0	
133	83	G	0	
133	84	1	1	231
133	85	G	0	
133	86	G	0	
133	87	1	1	231
134	-155	1	1	155
134	-154	G	0	
134	-153	G	0	
134	-152	1	1	155
134	-151	G	0	
134	-145	G	0	
134	-144	1	1	155
134	-143	G	0	
134	-142	G	0	
134	-141	0	1	143
134	-140	G	0	
134	-139	0	1	143
134	-138	G	0	
134	-137	G	0	
134	-136	0	1	138
134	-135	G	0	
134	-134	1	1	134
134	-133	G	0	
134	-132	G	0	
134	-131	1	1	134
134	-130	G	0	
134	-129	1	1	139
134	-128	G	0	
134	-127	G	0	
134	-126	1	1	139
134	-125	G	0	
134	-124	G	0	
134	-123	0	1	175
134	-122	G	0	
134	-121	1	1	134
134	-120	G	0	
134	-119	G	0	
134	-118	1	1	134
134	-117	G	0	
134	-116	G	0	
134	-115	0	1	175
134	-114	G	0	
134	-113	0	1	175
134	-112	G	0	
134	-111	G	0	
134	-110	1	1	134
134	-109	G	0	
134	-108	1	1	139
134	-107	G	0	
134	-106	G	0	
134	-105	1	1	139
134	-104	G	0	
134	-103	G	0	
134	-102	0	1	196
134	-101	G	0	
134	-100	1	1	231
134	-99	G	0	
134	-98	G	0	
134	-97	1	1	231
134	-96	G	0	
134	-95	G	0	
134	-94	0	1	196
134	-93	G	0	
134	-92	0	1	196
134	-91	G	0	
134	-90	G	0	
134	-89	0	1	209
134	-88	G	0	
134	-87	1	1	220
134	-86	G	0	
134	-85	G	0	
134	-84	1	1	220
134	-83	G	0	
134	-82	G	0	
134	-81	0	1	209
134	-80	G	0	
134	-79	0	1	209
134	-78	G	0	
134	-77	G	0	
134	-76	1	1	215
134	-75	G	0	
134	-74	1	1	220
134	-73	G	0	
134	-72	G	0	
134	-71	1	1	220
134	-70	G	0	
134	-69	G	0	
134	-68	0	1	230
134	-67	G	0	
134	-66	1	1	155
134	-65	G	0	
134	-64	G	0	
134	-63	1	1	155
134	-62	G	0	
134	-61	G	0	
134	-60	0	1	230
134	-59	G	0	
134	-58	0	1	230
134	-57	G	0	
134	-56	G	0	
134	-55	1	1	155
134	-54	G	0	
134	-53	G	0	
134	-52	0	1	143
134	-51	G	0	
134	-50	0	1	143
134	-49	G	0	
134	-48	G	0	
134	-47	0	1	138
134	-46	G	0	
134	-45	1	1	134
134	-44	G	0	
134	-43	G	0	
134	-42	1	1	134
134	-41	G	0	
134	-40	1	1	139
134	-39	G	0	
134	-38	G	0	
134	-37	1	1	139
134	-36	G	0	
134	-35	G	0	
134	-34	0	1	175
134	-33	G	0	
134	-32	1	1	155
134	-31	G	0	
134	-30	G	0	
134	-29	1	1	155
134	-28	G	0	
134	-27	G	0	
134	-26	0	1	175
134	-25	G	0	
134	-24	0	1	175
134	-23	G	0	
134	-22	G	0	
134	-21	1	1	155
134	-20	G	0	
134	-19	G	0	
134	-18	0	1	143
134	-17	G	0	
134	-16	0	1	143
134	-15	G	0	
134	-14	G	0	
134	-13	0	1	138
134	-12	G	0	
134	-11	1	1	134
134	-10	G	0	
134	-9	G	0	
134	-8	1	1	134
134	-7	G	0	
134	-6	G	0	
134	-5	0	1	143
134	-4	G	0	
134	-3	0	1	143
134	-2	G	0	
134	-1	G	0	
134	0	1	1	134
134	1	G	0	
134	2	1	1	139
134	3	G	0	
134	4	G	0	
134	5	1	1	139
134	6	G	0	
134	7	G	0	
134	8	0	1	154
134	9	G	0	
134	10	0	1	154
134	11	G	0	
134	12	G	0	
134	13	1	1	160
134	14	G	0	
134	15	1	1	165
134	16	G	0	
134	17	G	0	
134	18	1	1	165
134	19	G	0	
134	20	G	0	
134	21	0	1	175
134	22	G	0	
134	23	1	1	202
134	24	G	0	
134	25	G	0	
134	26	1	1	202
134	27	G	0	
134	28	G	0	
134	29	0	1	175
134	30	G	0	
134	31	0	1	175
134	32	G	0	
134	33	G	0	
134	34	1	1	202
134	35	G	0	
134	36	1	1	207
134	37	G	0	
134	38	G	0	
134	39	1	1	207
134	40	G	0	
134	41	G	0	
134	42	0	1	196
134	43	G	0	
134	44	1	1	231
134	45	G	0	
134	46	G	0	
134	47	1	1	231
134	48	G	0	
134	49	G	0	
134	50	0	1	196
134	51	G	0	
134	52	0	1	196
134	53	G	0	
134	54	G	0	
134	55	0	1	209
134	56	G	0	
134	57	1	1	220
134	58	G	0	
134	59	G	0	
134	60	1	1	220
134	61	G	0	
134	62	G	0	
134	63	0	1	209
134	64	G	0	
134	65	0	1	209
134	66	G	0	
134	67	G	0	
134	68	1	1	215
134	69	G	0	
134	70	1	1	220
134	71	G	0	
134	72	G	0	
134	73	1	1	220
134	74	G	0	
134	75	G	0	
134	76	0	1	230
134	77	G	0	
134	83	G	0	
134	84	0	1	230
134	85	G	0	
134	86	0	1	230
134	87	G	0	
135	-156	C	0	
135	-155	G	0	
135	-152	C	0	
135	-146	G	0	
135	-145	G	0	
135	-144	C	0	
135	-143	G	0	
135	-142	G	0	
135	-141	B	1	142
135	-140	B	1	142
135	-139	G	0	
135	-138	G	0	
135	-137	G	0	
135	-136	B	1	137
135	-135	B	1	135
135	-134	G	0	
135	-133	G	0	
135	-132	G	0	
135	-131	B	1	135
135	-130	C	0	
135	-129	G	0	
135	-128	G	0	
135	-127	C	0	
135	-126	C	0	
135	-125	G	0	
135	-124	G	0	
135	-123	B	1	174
135	-122	C	0	
135	-121	G	0	
135	-120	G	0	
135	-119	C	0	
135	-118	C	0	
135	-117	G	0	
135	-116	G	0	
135	-115	B	1	174
135	-114	B	1	174
135	-113	G	0	
135	-112	G	0	
135	-111	G	0	
135	-110	B	1	135
135	-109	C	0	
135	-108	G	0	
135	-107	G	0	
135	-106	C	0	
135	-105	C	0	
135	-104	G	0	
135	-103	G	0	
135	-102	B	1	195
135	-101	C	0	
135	-100	G	0	
135	-99	G	0	
135	-98	C	0	
135	-97	C	0	
135	-96	G	0	
135	-95	G	0	
135	-94	B	1	195
135	-93	B	1	195
135	-92	G	0	
135	-91	G	0	
135	-90	G	0	
135	-89	B	1	208
135	-88	C	0	
135	-87	G	0	
135	-86	G	0	
135	-85	C	0	
135	-84	C	0	
135	-83	G	0	
135	-82	G	0	
135	-81	B	1	208
135	-80	B	1	208
135	-79	G	0	
135	-78	G	0	
135	-77	G	0	
135	-76	B	1	216
135	-75	C	0	
135	-74	G	0	
135	-73	G	0	
135	-72	C	0	
135	-71	C	0	
135	-70	G	0	
135	-69	G	0	
135	-68	B	1	229
135	-67	C	0	
135	-66	G	0	
135	-65	G	0	
135	-64	C	0	
135	-63	C	0	
135	-62	G	0	
135	-61	G	0	
135	-60	B	1	229
135	-59	B	1	229
135	-58	G	0	
135	-57	G	0	
135	-56	G	0	
135	-55	C	0	
135	-54	G	0	
135	-53	G	0	
135	-52	B	1	142
135	-51	B	1	142
135	-50	G	0	
135	-49	G	0	
135	-48	G	0	
135	-47	B	1	137
135	-46	B	1	135
135	-45	G	0	
135	-44	G	0	
135	-43	G	0	
135	-42	B	1	135
135	-41	C	0	
135	-40	G	0	
135	-39	G	0	
135	-38	C	0	
135	-37	C	0	
135	-36	G	0	
135	-35	G	0	
135	-34	B	1	174
135	-33	C	0	
135	-32	G	0	
135	-31	G	0	
135	-30	C	0	
135	-29	C	0	
135	-28	G	0	
135	-27	G	0	
135	-26	B	1	174
135	-25	B	1	174
135	-24	G	0	
135	-23	G	0	
135	-22	G	0	
135	-21	C	0	
135	-20	G	0	
135	-19	G	0	
135	-18	B	1	142
135	-17	B	1	142
135	-16	G	0	
135	-15	G	0	
135	-14	G	0	
135	-13	B	1	137
135	-12	B	1	135
135	-11	G	0	
135	-10	G	0	
135	-9	G	0	
135	-8	C	0	
135	-7	G	0	
135	-6	G	0	
135	-5	B	1	142
135	-4	B	1	142
135	-3	G	0	
135	-2	G	0	
135	-1	G	0	
135	0	B	1	135
135	1	C	0	
135	2	G	0	
135	3	G	0	
135	4	C	0	
135	5	C	0	
135	6	G	0	
135	7	G	0	
135	8	B	1	153
135	9	B	1	153
135	10	G	0	
135	11	G	0	
135	12	G	0	
135	13	B	1	161
135	14	C	0	
135	15	G	0	
135	16	G	0	
135	17	C	0	
135	18	C	0	
135	19	G	0	
135	20	G	0	
135	21	B	1	174
135	22	C	0	
135	23	G	0	
135	24	G	0	
135	25	C	0	
135	26	C	0	
135	27	G	0	
135	28	G	0	
135	29	B	1	174
135	30	B	1	174
135	31	G	0	
135	32	G	0	
135	33	G	0	
135	34	B	1	203
135	35	C	0	
135	36	G	0	
135	37	G	0	
135	38	C	0	
135	39	C	0	
135	40	G	0	
135	41	G	0	
135	42	B	1	195
135	43	C	0	
135	44	G	0	
135	45	G	0	
135	46	C	0	
135	47	C	0	
135	48	G	0	
135	49	G	0	
135	50	B	1	195
135	51	B	1	195
135	52	G	0	
135	53	G	0	
135	54	G	0	
135	55	B	1	208
135	56	C	0	
135	57	G	0	
135	58	G	0	
135	59	C	0	
135	60	C	0	
135	61	G	0	
135	62	G	0	
135	63	B	1	208
135	64	B	1	208
135	65	G	0	
135	66	G	0	
135	67	G	0	
135	68	B	1	216
135	69	C	0	
135	70	G	0	
135	71	G	0	
135	72	C	0	
135	73	C	0	
135	74	G	0	
135	75	G	0	
135	76	B	1	229
135	79	G	0	
135	80	C	0	
135	82	G	0	
135	83	G	0	
135	84	B	1	229
135	85	B	1	229
135	86	G	0	
136	-148	C	0	
136	-147	1	1	147
136	-146	0	1	146
136	-145	B	1	145
136	-144	1	1	144
136	-143	0	1	143
136	-142	1	1	142
136	-141	0	1	141
136	-140	B	1	140
136	-139	1	1	139
136	-138	0	1	138
136	-137	B	1	137
136	-136	0	1	136
136	-135	C	0	
136	-134	1	1	139
136	-133	0	1	138
136	-132	B	1	137
136	-131	0	1	136
136	-130	G	0	
136	-129	G	0	
136	-128	1	1	142
136	-127	C	0	
136	-126	1	1	176
136	-125	0	1	175
136	-124	B	1	174
136	-123	1	1	173
136	-122	G	0	
136	-121	G	0	
136	-120	1	1	173
136	-119	C	0	
136	-118	1	1	176
136	-117	0	1	175
136	-116	B	1	174
136	-115	1	1	173
136	-114	C	0	
136	-113	1	1	139
136	-112	0	1	138
136	-111	B	1	137
136	-110	0	1	136
136	-109	G	0	
136	-108	G	0	
136	-107	1	1	142
136	-106	C	0	
136	-105	1	1	197
136	-104	0	1	196
136	-103	B	1	195
136	-102	1	1	194
136	-101	G	0	
136	-100	G	0	
136	-99	1	1	194
136	-98	C	0	
136	-97	1	1	197
136	-96	0	1	196
136	-95	B	1	195
136	-94	1	1	194
136	-93	C	0	
136	-92	1	1	210
136	-91	0	1	209
136	-90	B	1	208
136	-89	1	1	207
136	-88	G	0	
136	-87	G	0	
136	-86	1	1	207
136	-85	C	0	
136	-84	1	1	210
136	-83	0	1	209
136	-82	B	1	208
136	-81	1	1	207
136	-80	C	0	
136	-79	1	1	220
136	-78	0	1	219
136	-77	B	1	218
136	-76	0	1	217
136	-75	G	0	
136	-74	G	0	
136	-73	1	1	223
136	-72	C	0	
136	-71	1	1	231
136	-70	0	1	230
136	-69	B	1	229
136	-68	1	1	228
136	-67	G	0	
136	-66	G	0	
136	-65	1	1	228
136	-64	C	0	
136	-63	1	1	231
136	-62	0	1	230
136	-61	B	1	229
136	-60	1	1	228
136	-59	C	0	
136	-58	1	1	147
136	-57	0	1	146
136	-56	B	1	145
136	-55	1	1	144
136	-54	0	1	143
136	-53	1	1	142
136	-52	0	1	141
136	-51	B	1	140
136	-50	1	1	139
136	-49	0	1	138
136	-48	B	1	137
136	-47	0	1	136
136	-46	C	0	
136	-45	1	1	139
136	-44	0	1	138
136	-43	B	1	137
136	-42	0	1	136
136	-41	G	0	
136	-40	G	0	
136	-39	1	1	142
136	-38	C	0	
136	-37	1	1	176
136	-36	0	1	175
136	-35	B	1	174
136	-34	1	1	173
136	-33	G	0	
136	-32	G	0	
136	-31	1	1	173
136	-30	C	0	
136	-29	1	1	176
136	-28	0	1	175
136	-27	B	1	174
136	-26	1	1	173
136	-25	C	0	
136	-24	1	1	147
136	-23	0	1	146
136	-22	B	1	145
136	-21	1	1	144
136	-20	0	1	143
136	-19	1	1	142
136	-18	0	1	141
136	-17	B	1	140
136	-16	1	1	139
136	-15	0	1	138
136	-14	B	1	137
136	-13	0	1	136
136	-12	C	0	
136	-11	1	1	147
136	-10	0	1	146
136	-9	B	1	145
136	-8	1	1	144
136	-7	0	1	143
136	-6	1	1	142
136	-5	0	1	141
136	-4	B	1	140
136	-3	1	1	139
136	-2	0	1	138
136	-1	B	1	137
136	0	0	1	136
136	1	G	0	
136	2	G	0	
136	3	1	1	142
136	4	C	0	
136	5	1	1	155
136	6	0	1	154
136	7	B	1	153
136	8	1	1	152
136	9	C	0	
136	10	1	1	165
136	11	0	1	164
136	12	B	1	163
136	13	0	1	162
136	14	G	0	
136	15	G	0	
136	16	1	1	168
136	17	C	0	
136	18	1	1	176
136	19	0	1	175
136	20	B	1	174
136	21	1	1	173
136	22	G	0	
136	23	G	0	
136	24	1	1	173
136	25	C	0	
136	26	1	1	176
136	27	0	1	175
136	28	B	1	174
136	29	1	1	173
136	30	C	0	
136	31	1	1	207
136	32	0	1	206
136	33	B	1	205
136	34	0	1	204
136	35	G	0	
136	36	G	0	
136	37	1	1	210
136	38	C	0	
136	39	1	1	197
136	40	0	1	196
136	41	B	1	195
136	42	1	1	194
136	43	G	0	
136	44	G	0	
136	45	1	1	194
136	46	C	0	
136	47	1	1	197
136	48	0	1	196
136	49	B	1	195
136	50	1	1	194
136	51	C	0	
136	52	1	1	210
136	53	0	1	209
136	54	B	1	208
136	55	1	1	207
136	56	G	0	
136	57	G	0	
136	58	1	1	207
136	59	C	0	
136	60	1	1	210
136	61	0	1	209
136	62	B	1	208
136	63	1	1	207
136	64	C	0	
136	65	1	1	220
136	66	0	1	219
136	67	B	1	218
136	68	0	1	217
136	69	G	0	
136	70	G	0	
136	71	1	1	223
136	72	C	0	
136	73	1	1	231
136	74	0	1	230
136	75	B	1	229
136	76	1	1	228
136	77	G	0	
136	78	G	0	
136	79	1	1	228
136	80	C	0	
136	81	1	1	231
136	82	0	1	230
136	83	B	1	229
136	84	1	1	228
137	-148	G	0	
137	-147	G	0	
137	-146	G	0	
137	-145	B	1	145
137	-144	B	1	145
137	-143	G	0	
137	-142	G	0	
137	-141	C	0	
137	-140	G	0	
137	-139	G	0	
137	-138	G	0	
137	-137	1	1	137
137	-136	G	0	
137	-135	G	0	
137	-134	G	0	
137	-133	G	0	
137	-132	B	1	137
137	-131	1	1	137
137	-130	G	0	
137	-129	0	1	141
137	-128	G	0	
137	-127	G	0	
137	-126	G	0	
137	-125	G	0	
137	-124	B	1	174
137	-123	0	1	172
137	-122	G	0	
137	-121	0	1	172
137	-120	G	0	
137	-119	G	0	
137	-118	G	0	
137	-117	G	0	
137	-116	0	1	172
137	-115	G	0	
137	-114	G	0	
137	-113	G	0	
137	-112	G	0	
137	-111	B	1	137
137	-110	1	1	137
